id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_post_win_prob
401422975,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3658,2127,Charleston Southern,Big South,fcs,38,7,10,14,7,,,2717,Western Carolina,Southern,fcs,52,17,14,14,7,,,,3.4784829754,,,
401431050,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5939,379,UMass Dartmouth,MSCAC,iii,35,7,7,14,7,,,2280,Husson,Commonwealth Coast,iii,14,0,7,7,0,,,,,,,
401403865,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3795,245,Texas A&M,SEC,fbs,31,7,10,7,7,1708,1708,2534,Sam Houston State,Western Athletic,fcs,0,0,0,0,0,0.0019968448918086246,,,1.3152998299,,,0.9980031551081914
401405062,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3793,2294,Iowa,Big Ten,fbs,7,3,0,2,2,1624,1624,2571,South Dakota State,MVFC,fcs,3,0,3,0,0,0.19986848629847243,,,7.8988660279,,,0.8001315137015276
401405067,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3558,130,Michigan,Big Ten,fbs,51,10,13,14,14,1848,1918,36,Colorado State,Mountain West,fbs,7,0,0,0,7,0.0016054143114814234,1399,1329,1.1633229021,,,0.9983945856885186
401411095,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3792,2026,Appalachian State,Sun Belt,fbs,61,14,7,0,40,1656,1648,153,North Carolina,ACC,fbs,63,7,21,13,22,0.712707477620224,1555,1563,4.6030352395,,,0.287292522379776
401445766,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,6087,3110,Morrisville State,Empire 8,iii,10,0,7,3,0,,,2871,Kean,New Jersey,iii,0,0,0,0,0,,,,,,,
401450146,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3690,2972,Plymouth State,MSCAC,iii,20,10,3,0,7,,,293,Castleton State College,ECFC,iii,7,0,0,7,0,,,,,,,
401431067,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5786,2790,Albion,Michigan,iii,52,14,21,14,3,,,2106,Carthage,CCIW,iii,0,0,0,0,0,,,,,,,
401439546,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5852,2256,Greensboro,USA South,iii,48,14,14,14,6,,,2258,Guilford,Old Dominion,iii,37,20,10,7,0,,,,,,,
401415611,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3852,2426,Navy,American Athletic,fbs,7,0,0,7,0,1403,1403,48,Delaware,CAA,fcs,14,7,0,7,0,0.0957986021662971,,,7.8413018140,,,0.9042013978337029
401432518,2022,1,regular,2022-09-03T16:00:00.000Z,false,true,false,,,630,Wayland Baptist,,,14,0,0,7,7,,,2810,Hardin-Simmons,American Southwest,iii,79,28,17,21,13,,,,,,,
401431029,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3671,2963,Case Western Reserve,Presidents',iii,14,0,0,0,14,,,118,Johns Hopkins,Centennial,iii,54,14,20,7,13,,,,,,,
401430960,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5931,317,Marietta,Ohio,iii,14,0,0,7,7,,,49,Dubuque,American Rivers,iii,13,0,0,13,0,,,,,,,
401411096,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3699,151,East Carolina,American Athletic,fbs,20,7,0,7,6,1518,1522,152,NC State,ACC,fbs,21,14,7,0,0,0.5374562457609533,1632,1628,5.5237324644,,,0.46254375423904664
401441936,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,6126,2781,Brockport State (NY),Empire 8,iii,27,3,14,0,10,,,2967,Framingham State,MSCAC,iii,7,0,0,7,0,,,,,,,
401431403,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,36,2368,Marist,Pioneer,fcs,12,3,3,6,0,,,46,Georgetown,Patriot,fcs,43,0,20,7,16,0.9978349858954134,,,3.2037802656,,,0.0021650141045865537
401432616,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,6099,2980,Ohio Wesleyan,North Coast,iii,13,0,13,0,0,,,359,Otterbein,Ohio,iii,21,7,7,0,7,,,,,,,
401432551,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5808,18,Bridgewater State,MSCAC,iii,14,0,7,7,0,,,175,Ithaca,Liberty League,iii,51,14,16,14,7,,,,,,,
401432740,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5789,2018,Allegheny,Presidents',iii,27,3,3,7,14,,,237,Union,Liberty League,iii,42,14,7,14,7,,,,,,,
401432529,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5824,2442,College of New Jersey,New Jersey,iii,31,7,7,14,3,,,323,Moravian,Centennial,iii,13,3,3,0,7,,,,,,,
401431015,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,6118,2588,Southwestern University,American Southwest,iii,7,0,7,0,0,,,2094,Cal Lutheran,So. Cal.,iii,37,6,17,7,7,,,,,,,
401438614,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,6115,2776,Salve Regina,Commonwealth Coast,iii,7,0,0,7,0,,,2467,Norwich,NEWMAC,iii,0,0,0,0,0,,,,,,,
401435118,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5125,2782,SUNY Cortland,Empire 8,iii,48,14,10,17,7,,,2746,Wittenberg,North Coast,iii,28,7,0,7,14,,,,,,,
401432790,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,5833,2808,Delaware Valley,Mid Atlantic,iii,22,0,0,13,9,,,2849,Westminster PA,Presidents',iii,8,2,0,6,0,,,,,,,
401428336,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3777,2523,Robert Morris,Big South,fcs,20,0,14,0,6,,,2168,Dayton,Pioneer,fcs,22,3,3,16,0,,,,,,,
401431984,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,true,,3870,2477,Ohio Dominican,Great Midwest Athletic,ii,28,0,7,7,14,,,2224,Findlay,Great Midwest Athletic,ii,14,7,0,0,7,,,,,,,
401405066,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3665,120,Maryland,Big Ten,fbs,31,7,10,7,7,1496,1534,2084,Buffalo,Mid-American,fbs,10,0,7,0,3,0.0018396409884733345,1382,1344,1.8374388254,,,0.9981603590115267
401405069,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3615,103,Boston College,ACC,fbs,21,7,7,7,0,1443,1438,164,Rutgers,Big Ten,fbs,22,0,6,9,7,0.7507451179308453,1365,1370,4.8580219149,,,0.24925488206915467
401433013,2022,1,regular,2022-09-03T16:00:00.000Z,false,false,false,,3848,2038,Assumption,Northeast 10,ii,3,3,0,0,0,,,2315,Kutztown,Pennsylvania State Athletic,ii,0,0,0,0,0,,,,,,,
401422987,2022,1,regular,2022-09-03T16:30:00.000Z,false,false,false,,3721,322,Lafayette,Patriot,fcs,6,0,0,6,0,,,2529,Sacred Heart,NEC,fcs,0,0,0,0,0,0.9809801881239628,,,6.7728182526,,,0.019019811876037143
401411100,2022,1,regular,2022-09-03T16:30:00.000Z,false,false,false,,3923,258,Virginia,ACC,fbs,34,14,14,0,6,1526,1526,257,Richmond,CAA,fcs,17,7,3,7,0,0.0017394258231459014,,,2.2408137378,,,0.9982605741768541
401438225,2022,1,regular,2022-09-03T17:00:00.000Z,false,true,false,,6211,112334,Franklin Pierce,Northeast 10,ii,7,0,7,0,0,,,2205,Edinboro,Pennsylvania State Athletic,ii,10,0,7,3,0,,,,,,,
401479976,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6042,2310,Kentucky State,SIAC,ii,10,7,0,3,0,,,2170,Delta State,Gulf South,ii,33,16,10,7,0,,,,,,,
401431551,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3747,2886,Northwood (MI),Great Midwest Athletic,ii,55,3,17,21,14,,,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,13,0,3,10,0,,,,,,,
401439531,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3677,2614,St. Vincent,Presidents',iii,21,7,0,7,7,,,471,Stevenson,Mid Atlantic,iii,25,7,6,6,6,,,,,,,
401430951,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5823,2141,Coe,American Rivers,iii,56,21,21,7,7,,,2155,Cornell College (IA),Midwest,iii,7,0,0,0,7,,,,,,,
401431202,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3755,2812,Hope,Michigan,iii,38,10,0,14,14,,,2044,Aurora,NACC,iii,34,0,21,13,0,,,,,,,
401423136,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3664,2086,Butler,Pioneer,fcs,31,0,3,14,14,,,125730,St. Thomas University (Fl),,,26,7,7,6,6,,,,7.9429352429,,,
401431143,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3640,83,DePauw,North Coast,iii,17,0,3,7,7,,,86,Rose-Hulman,Heartland,iii,14,0,7,7,0,,,,,,,
401430968,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5923,67,Luther,American Rivers,iii,6,6,0,0,0,,,597,Presentation College,,,29,7,9,10,3,,,,,,,
401433397,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6107,2528,Rensselaer,Liberty League,iii,14,0,14,0,0,,,2175,Dickinson,Centennial,iii,7,7,0,0,0,,,,,,,
401443324,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5803,2062,Bethany (WV),Presidents',iii,26,6,13,7,0,,,2274,Hiram,North Coast,iii,16,3,0,0,13,,,,,,,
401433022,2022,1,regular,2022-09-03T17:00:00.000Z,false,true,false,,,126086,Post University,Independent DII,ii,34,7,7,0,20,,,209,Lock Haven,Pennsylvania State Athletic,ii,35,7,7,7,14,,,,,,,
401441945,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,7082,122774,Keystone,ECFC,iii,21,7,7,0,7,,,398,Wilkes,Mid Atlantic,iii,48,13,7,14,14,,,,,,,
401429850,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5873,2075,Bowie State,CIAA,ii,27,7,0,0,20,,,2441,New Haven,Northeast 10,ii,20,0,10,7,3,,,,,,,
401431525,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6077,2654,Truman State,Great Lakes,ii,19,7,12,0,0,,,110254,Davenport,GLIAC,ii,20,13,0,0,7,,,,,,,
401432110,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5840,2213,Emory & Henry,South Atlantic,ii,20,3,14,3,0,,,2148,Concord,Mountain East,ii,27,7,13,0,7,,,,,,,
401432817,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3823,2553,Sewanee Univ. of the South,Southern Athletic,iii,50,21,13,9,7,,,375,St. Scholastica,Minnesota,iii,0,0,0,0,0,,,,,,,
401415209,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3713,2005,Air Force,Mountain West,fbs,48,14,13,14,7,1650,1650,2460,Northern Iowa,MVFC,fcs,17,3,0,0,14,0.0011030277181710568,,,1.8930655481,,,0.9988969722818289
401431866,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,7076,101784,Erskine,South Atlantic,ii,49,27,22,,,,,124110,UFTL,,,2,2,0,,,,,,,,,
401441262,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6085,2818,Montclair State,New Jersey,iii,27,0,14,6,7,,,2644,Thiel College,Presidents',iii,6,6,0,0,0,,,,,,,
401432671,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6139,2686,Washington & Jefferson,Presidents',iii,35,7,14,7,7,,,2302,John Carroll,Ohio,iii,26,7,0,7,12,,,,,,,
401438554,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5796,2042,Augustana (IL),CCIW,iii,34,10,21,0,3,,,2519,Rhodes,Southern Athletic,iii,28,7,0,7,14,,,,,,,
401438672,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5851,2248,Gettysburg,Centennial,iii,14,7,7,0,0,,,2079,Bridgewater (VA),Old Dominion,iii,29,0,3,13,13,,,,,,,
401439518,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6120,374,St. John Fisher,Empire 8,iii,62,14,27,14,7,,,2085,Buffalo State,Liberty League,iii,21,0,7,7,7,,,,,,,
401432581,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5906,352,Kenyon,North Coast,iii,33,13,13,0,7,,,2074,Bluffton,Heartland,iii,26,7,9,3,7,,,,,,,
401432726,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5998,291,Methodist,USA South,iii,10,10,0,0,0,,,2828,Shenandoah,Old Dominion,iii,27,3,7,7,10,,,,,,,
401432543,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5848,417,Gallaudet,ECFC,iii,14,7,0,7,0,,,2845,Waynesburg,Presidents',iii,52,14,3,21,14,,,,,,,
401432772,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5864,146,Grove City College,Presidents',iii,63,14,14,21,14,,,246,Juniata,Centennial,iii,6,0,0,6,0,,,,,,,
401432623,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5123,89,Wabash College,North Coast,iii,52,3,14,13,22,,,297,Hampden-Sydney,Old Dominion,iii,48,14,14,7,13,,,,,,,
401431840,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5807,2913,Brevard College,USA South,iii,6,3,0,0,3,,,2560,Shorter,Gulf South,ii,45,0,21,14,10,,,,,,,
401433049,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5785,2707,WV State,Mountain East,ii,29,3,7,0,19,,,2559,Shippensburg,Pennsylvania State Athletic,ii,6,6,0,0,0,,,,,,,
401459907,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5636,173,Hartwick,Empire 8,iii,31,3,7,14,7,,,2951,SUNY Maritime,ECFC,iii,10,0,10,0,0,,,,,,,
401431194,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6098,427,Ohio Northern,Ohio,iii,13,0,0,3,7,,,2800,Alma College,Michigan,iii,16,3,0,0,7,,,,,,,
401431274,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6109,2891,Ripon,Midwest,iii,13,0,3,7,3,,,2832,St. Norbert,NACC,iii,10,0,3,7,0,,,,,,,
401431255,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6110,2524,Rockford,NACC,iii,41,14,21,0,6,,,266,Beloit College,Midwest,iii,14,0,7,0,7,,,,,,,
401431206,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5904,126,Kalamazoo,Michigan,iii,21,14,0,7,0,,,391,Oberlin,North Coast,iii,14,0,7,0,7,,,,,,,
401431150,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,5925,2354,Lycoming,Mid Atlantic,iii,16,0,9,7,0,,,216,Susquehanna,Centennial,iii,45,21,14,3,7,,,,,,,
401438685,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,4855,2725,Widener,Mid Atlantic,iii,20,0,0,6,14,,,2827,Rowan,New Jersey,iii,42,14,7,14,7,,,,,,,
401445793,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6150,2970,William Paterson,New Jersey,iii,28,7,14,0,7,,,2843,Western Connecticut State,MSCAC,iii,7,0,0,0,7,,,,,,,
401445128,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,6113,2779,St Lawrence,Liberty League,iii,0,0,0,0,0,,,452,Endicott College,Commonwealth Coast,iii,27,3,14,7,3,,,,,,,
401437201,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3877,3162,Alfred State College,ECFC,iii,17,3,7,7,0,,,2969,Misericordia,Mid Atlantic,iii,14,0,0,7,7,,,,,,,
401435131,2022,1,regular,2022-09-03T17:00:00.000Z,false,false,false,,3922,2700,McDaniel College,Centennial,iii,27,,,,,,,2108,Catholic University,NEWMAC,iii,37,,,,,,,,,,,
401431136,2022,1,regular,2022-09-03T17:30:00.000Z,false,false,false,,6088,2419,Mount St. Joseph,Heartland,iii,31,3,14,0,14,,,188,Baldwin-Wallace,Ohio,iii,28,14,0,7,7,,,,,,,
401432680,2022,1,regular,2022-09-03T17:30:00.000Z,false,false,false,,4856,426,Mount Union,Ohio,iii,65,14,35,13,3,,,190,Defiance,Heartland,iii,0,0,0,0,0,,,,,,,
401431059,2022,1,regular,2022-09-03T17:30:00.000Z,false,false,false,,5822,2557,Coast Guard,NEWMAC,iii,10,0,7,0,3,,,111675,University of New England,Commonwealth Coast,iii,17,10,7,0,0,,,,,,,
401413214,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,3662,55,Jacksonville State,Atlantic Sun,fcs,35,7,21,0,7,,,2166,Davidson,Pioneer,fcs,17,7,3,7,0,0.23831535709255758,,,4.1087723003,,,0.7616846429074424
401430975,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5841,101,Eureka College,NACC,iii,6,0,0,0,6,,,6845,Nebraska Wesleyan University,American Rivers,iii,31,13,3,7,8,,,,,,,
401431298,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5915,262,Lake Forest,Midwest,iii,42,7,7,14,14,,,2741,Wisconsin Lutheran,NACC,iii,7,7,0,0,0,,,,,,,
401404057,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,3772,66,Iowa State,Big 12,fbs,42,7,14,7,14,1779,1779,2546,Southeast Missouri State,OVC,fcs,10,0,10,0,0,0.0021836968455826167,,,1.5075199940,,,0.9978163031544174
401431318,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5826,2151,Concordia (IL),NACC,iii,14,0,7,7,0,,,80,Chicago,Midwest,iii,34,7,7,7,13,,,,,,,
401431077,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5839,72,Elmhurst,CCIW,iii,0,0,0,0,0,,,2723,UW-River Falls,Wisconsin,iii,63,8,39,6,10,,,,,,,
401435346,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5120,271,UW-Oshkosh,Wisconsin,iii,52,14,17,14,7,,,2194,East Texas Baptist,American Southwest,iii,13,0,6,0,7,,,,,,,
401420822,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,844,2754,Youngstown State,MVFC,fcs,31,7,10,0,14,,,2184,Duquesne,NEC,fcs,14,7,0,7,0,0.41597679141450206,,,4.6390739660,,,0.5840232085854979
401435103,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5117,2600,St. Johns (MN),Minnesota,iii,24,2,7,9,6,,,2745,UW-Whitewater,Wisconsin,iii,10,3,0,7,0,,,,,,,
401431117,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,6100,354,Olivet College,Michigan,iii,35,7,7,0,21,,,2233,Franklin,Heartland,iii,31,10,7,7,7,,,,,,,
401432793,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5932,2373,Maryville TN,USA South,iii,24,7,0,3,14,,,2757,Berry College,Southern Athletic,iii,31,10,0,7,14,,,,,,,
401435059,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,6080,74,Millikin,CCIW,iii,28,,,,,,,2257,Greenville,Upper Midwest,iii,14,,,,,,,,,,,
401425513,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,3613,2169,Delaware State,MEAC,fcs,34,7,3,7,17,,,2339,Lincoln (PA),CIAA,ii,0,0,0,0,0,0.03269018348712516,,,6.5115380093,,,0.9673098165128748
401445818,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,4435,2071,Bloomsburg,Pennsylvania State Athletic,ii,30,0,17,7,3,,,284,Stonehill,NEC,fcs,33,3,10,3,11,,,,,,,
401430996,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,true,,6125,2639,Texas Lutheran,American Southwest,iii,45,7,10,14,14,,,2758,Howard Payne,American Southwest,iii,59,21,17,14,7,,,,,,,
401431293,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5908,255,Knox College,Midwest,iii,26,9,0,14,3,,,433,Westminster,Upper Midwest,iii,0,0,0,0,0,,,,,,,
401433408,2022,1,regular,2022-09-03T18:00:00.000Z,false,true,false,,3983,241,McMurry,American Southwest,iii,9,0,6,3,0,,,3,Birmingham-Southern,Southern Athletic,iii,26,9,10,0,7,,,,,,,
401432510,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5817,2964,Central,American Rivers,iii,44,14,3,14,13,,,133,St. Olaf College,Minnesota,iii,13,0,7,6,0,,,,,,,
401431821,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,true,,3718,2682,Walsh,Great Midwest Athletic,ii,0,0,0,0,0,,,2838,Tiffin,Great Midwest Athletic,ii,42,0,21,14,7,,,,,,,
401432810,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,4423,418,Hendrix College,Southern Athletic,iii,20,0,7,0,13,,,2045,Austin College,American Southwest,iii,0,0,0,0,0,,,,,,,
401432975,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,true,,6052,568,Minot State,Northern Sun,ii,10,8,0,2,0,,,2851,Winona State,Northern Sun,ii,24,7,10,7,0,,,,,,,
401432560,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,3843,446,Martin Luther College,Upper Midwest,iii,14,0,7,0,7,,,409,Concordia (WI),NACC,iii,35,0,28,7,0,,,,,,,
401432514,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5916,2738,Wisconsin-Eau Claire,Wisconsin,iii,30,9,7,0,14,,,263,Loras College,American Rivers,iii,27,7,0,13,7,,,,,,,
401431246,2022,1,regular,2022-09-03T18:00:00.000Z,false,false,false,,5804,2802,Bethel (MN),Minnesota,iii,41,3,14,10,14,,,2486,Pacific Lutheran,Northwest,iii,9,0,2,7,0,,,,,,,
401403971,2022,1,regular,2022-09-03T18:30:00.000Z,false,false,false,,1056,26,UCLA,Pac-12,fbs,45,7,17,7,14,1667,1690,189,Bowling Green,Mid-American,fbs,17,10,7,0,0,0.002639175555022244,1210,1187,3.3311599769,,,0.9973608244449778
401438680,2022,1,regular,2022-09-03T19:00:00.000Z,false,false,false,,6149,2930,Willamette,Northwest,iii,21,0,0,0,21,,,2923,Pomona-Pitzer,So. Cal.,iii,44,14,20,7,3,,,,,,,
401413333,2022,1,regular,2022-09-03T19:00:00.000Z,false,false,false,,3987,149,Montana,Big Sky,fcs,47,13,13,7,14,,,2466,Northwestern State,Southland,fcs,0,0,0,0,0,0.0017795290445145051,,,1.2114540377,,,0.9982204709554855
401431579,2022,1,regular,2022-09-03T19:00:00.000Z,false,false,true,,3769,437,Lake Erie College,Great Midwest Athletic,ii,31,14,7,7,3,,,2273,Hillsdale,Great Midwest Athletic,ii,35,0,14,7,14,,,,,,,
401403855,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3887,8,Arkansas,SEC,fbs,31,7,7,10,7,1626,1646,2132,Cincinnati,American Athletic,fbs,24,0,0,17,7,0.16666025253701355,1801,1781,5.6882250154,,,0.8333397474629864
401415015,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3775,276,Marshall,Sun Belt,fbs,55,10,28,17,0,1548,1548,2450,Norfolk State,MEAC,fcs,3,0,0,3,0,,,,,,,
401420836,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3714,2449,North Dakota State,MVFC,fcs,56,14,28,7,7,,,2181,Drake,Pioneer,fcs,14,7,0,7,0,0.0010509197284811478,,,1.1195309151,,,0.9989490802715189
401415211,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3984,2751,Wyoming,Mountain West,fbs,40,10,7,7,10,1409,1411,202,Tulsa,American Athletic,fbs,37,3,17,7,7,0.11826216236466691,1502,1500,8.4642633492,,,0.8817378376353331
401403967,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,7311,21,San Diego State,Mountain West,fbs,20,0,10,10,0,1535,1464,12,Arizona,Pac-12,fbs,38,10,14,7,7,0.9420068717729074,1306,1377,3.7679209090,,,0.05799312822709257
401403858,2022,1,regular,2022-09-03T19:30:00.000Z,false,true,false,,5348,61,Georgia,SEC,fbs,49,7,21,14,7,1980,2070,2483,Oregon,Pac-12,fbs,3,0,3,0,0,0.0036656798160673012,1574,1484,1.9145127895,,Chick-fil-A Kickoff,0.9963343201839328
401411097,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3948,2390,Miami,ACC,fbs,70,14,28,14,14,1570,1570,2065,Bethune-Cookman,SWAC,fcs,13,3,7,3,0,0.001030173884015162,,,1.0511585426,,,0.9989698261159848
401405063,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3834,158,Nebraska,Big Ten,fbs,38,7,0,17,14,1623,1623,155,North Dakota,MVFC,fcs,17,0,7,10,0,0.002602946581768406,,,2.9079307486,,,0.9973970534182316
401426542,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3604,2636,UT San Antonio,Conference USA,fbs,35,0,14,7,3,1512,1515,248,Houston,American Athletic,fbs,37,0,7,0,17,0.7111285945579736,1620,1617,6.3598146920,,,0.2888714054420264
401426541,2022,1,regular,2022-09-03T19:30:00.000Z,false,false,false,,3835,201,Oklahoma,Big 12,fbs,45,21,7,14,3,1749,1786,2638,UTEP,Conference USA,fbs,13,0,10,0,3,0.0010661907019267058,1323,1286,1.1939397110,,,0.9989338092980733
